"year","mm","dd","stime","period","sampid","transamp","transect","site","boat","latitude","longitude","region","label","inbplot","plot.num","new.numb","sample","cluster","depth","hab.type","sub.major","sub.minor1","sub.minor2","ab.total","i.total","sl.larv.n","sl.larv.adj","comment"
1995,6,28,1060,0,9540091,"1","808","89",4,46.52771267,-84.129266,1,"",0,,,2,,15,1,6,5,8,0,0,0,0,""
1995,6,28,1110,0,9540092,"6","808","90",4,46.52731933,-84.1296385,1,"",0,,,2,,8,1,6,5,8,0,0,0,0,""
1995,6,28,1125,0,9540093,"6","809","91",4,46.52657433,-84.12917533,1,"",0,,,2,,10,2,7,6,8,0,0,0,0,""
1995,6,29,948,0,9540094,"1","1043","92",4,46.41344383,-84.24078467,3,"",0,,,2,,26,2,7,6,5,0,0,0,0,""
1995,6,29,959,0,9540095,"1","1043","93",4,46.41312167,-84.24167717,3,"",0,,,2,,37,2,6,7,5,0,0,0,0,""
1995,6,29,1009,0,9540096,"1","1043","94",4,46.41290183,-84.24244633,3,"",0,,,2,,37,2,5,6,7,0,0,0,0,""
1995,6,29,1021,0,9540097,"1","1043","95",4,46.41261767,-84.24332267,3,"",0,,,2,,35,2,5,4,9,0,0,0,0,""
1995,6,29,1031,0,9540098,"1","1043","96",4,46.41236833,-84.24405083,3,"",0,,,2,,38,3,7,6,9,0,0,0,0,""
1995,6,29,1039,0,9540099,"1","1043","97",4,46.4121,-84.24482917,3,"",0,,,2,,38,2,5,4,9,0,0,0,0,""
1995,6,29,1105,0,9540100,"1","1043","98",4,46.41190767,-84.2456135,3,"",0,,,2,,37,2,5,6,9,1,0,0,0,""
1995,6,29,1123,0,9540101,"1","1043","99",4,46.41153667,-84.24648967,3,"",0,,,2,,36,2,5,7,6,0,0,0,0,""
1995,6,29,1136,0,9540102,"1","1043","100",4,46.41127,-84.24741167,3,"",0,,,2,,35,2,5,7,6,0,0,0,0,""
1995,6,29,1153,0,9540103,"1","1043","101",4,46.4110735,-84.248185,3,"",0,,,2,,37,2,5,7,6,0,0,0,0,""
1995,6,29,1242,0,9540104,"1","1043","102",4,46.41076717,-84.24904683,3,"",0,,,2,,21,2,6,7,5,0,0,0,0,""
1995,6,29,1250,0,9540105,"1","1043","103",4,46.41052083,-84.2498905,3,"",0,,,2,,18,2,7,6,8,0,0,0,0,""
1995,6,29,1300,0,9540106,"1","1043","104",4,46.4102585,-84.25069333,3,"",0,,,2,,5,2,5,6,8,0,0,0,0,""
1995,6,29,1308,0,9540107,"6","1043","105",4,46.41036217,-84.250378,3,"",0,,,2,,14,2,7,6,8,0,0,0,0,""
1995,6,29,1318,0,9540108,"1","1043","106",4,46.40996183,-84.251453,3,"",0,,,2,,3,2,4,7,5,0,0,0,0,""
1995,6,29,1326,0,9540109,"1","1043","107",4,46.40972767,-84.25233883,3,"",0,,,2,,7,2,5,6,8,0,0,0,0,""
1995,6,29,1334,0,9540110,"1","1043","108",4,46.409433,-84.25311017,3,"",0,,,2,,7,2,5,7,6,0,0,0,0,""
1995,6,29,1342,0,9540111,"1","1043","109",4,46.409181,-84.253935,3,"",0,,,2,,8,2,7,6,8,0,0,0,0,""
1995,6,29,1349,0,9540112,"1","1043","110",4,46.40891717,-84.25477133,3,"",0,,,2,,5,2,7,5,6,0,0,0,0,""
1995,6,29,1358,0,9540113,"1","1043","111",4,46.408628,-84.25563833,3,"",0,,,2,,4,1,6,5,8,0,0,0,0,""
1995,7,5,953,0,9540114,"1","809","112",4,46.5267755,-84.12893883,1,"",0,,,2,,18,2,7,6,9,0,0,0,0,""
1995,7,5,1012,0,9540115,"1","809","113",4,46.52734467,-84.1284725,1,"",1,"24",24,2,,10,1,6,8,5,0,0,0,0,""
1995,7,5,1024,0,9540116,"1","809","114",4,46.52782883,-84.12803717,1,"",1,"24",24,2,,5,1,6,8,5,0,0,2,4.473218535,""
1995,7,5,1044,0,9540117,"1","809","115",4,46.528321,-84.1275575,1,"",1,"24",24,2,,12,1,6,8,9,0,0,0,0,""
1995,7,5,1058,0,9540118,"1","809","116",4,46.52887583,-84.12704,1,"",1,"24",24,2,,22,1,6,5,7,0,0,0,0,""
1995,7,5,1124,0,9540119,"1","809","117",4,46.5294275,-84.12648167,1,"",1,"24",24,2,,13,1,6,7,5,0,0,0,0,""
1995,7,5,1134,0,9540120,"1","809","118",4,46.52996333,-84.12607083,1,"",0,,,2,,4,1,6,8,7,0,0,0,0,""
1995,7,5,1146,0,9540121,"1","809","119",4,46.530508,-84.12552833,1,"",0,,,2,,7,1,6,5,7,0,0,0,0,""
1995,7,5,1246,0,9540122,"1","809","120",4,46.53105583,-84.12505183,1,"",0,,,2,,4,1,6,8,9,0,0,0,0,""
1995,7,5,1335,0,9540123,"1","810","121",4,46.52626767,-84.12823017,1,"",0,,,2,,17,1,8,6,9,0,0,0,0,""
1995,7,5,1345,0,9540124,"1","810","122",4,46.52676767,-84.1277925,1,"",1,"24",24,2,,6,1,6,8,9,1,0,0,0,""
1995,7,5,1405,0,9540125,"1","810","123",4,46.52737833,-84.12725583,1,"",1,"24",24,2,,4,1,6,8,5,1,0,2,4.834679396,""
1995,7,5,1430,0,9540126,"3","810","124",4,46.52710467,-84.12749267,1,"",1,"24",24,3,,5,1,6,8,9,0,0,2,3.065497327,""
1995,7,6,1012,0,9540127,"1","810","125",4,46.52783017,-84.126834,1,"",1,"24",24,2,,18,2,7,6,9,0,0,0,0,""
1995,7,6,1025,0,9540128,"1","810","126",4,46.52892517,-84.12584683,1,"",1,"24",24,2,,6,2,6,7,9,0,0,0,0,""
1995,7,6,1045,0,9540129,"1","810","127",4,46.52839883,-84.12625917,1,"",1,"24",24,2,,25,3,7,9,9,0,0,0,0,""
1995,7,6,1052,0,9540130,"1","810","128",4,46.52949133,-84.12530867,1,"",1,"24",24,2,,4,2,6,7,9,0,0,0,0,""
1995,7,6,1102,0,9540131,"1","810","129",4,46.53007583,-84.12480083,1,"",0,,,2,,5,1,6,9,9,2,0,0,0,""
1995,7,6,1121,0,9540132,"1","810","130",4,46.53056517,-84.124309,1,"",0,,,2,,20,2,5,6,7,0,0,0,0,""
1995,7,6,1136,0,9540133,"6","810","131",4,46.530356,-84.12454017,1,"",0,,,2,,14,1,6,9,9,0,0,0,0,""
1995,7,6,1147,0,9540134,"6","810","132",4,46.53086717,-84.1240855,1,"",0,,,2,,7,1,6,8,9,0,0,0,0,""
1995,7,6,1240,0,9540135,"6","811","133",4,46.530628,-84.1230775,1,"",0,,,2,,11,1,6,8,9,0,0,0,0,""
1995,7,6,1253,0,9540136,"1","811","134",4,46.53019333,-84.12343467,1,"",0,,,2,,18,1,6,8,7,0,0,0,0,""
1995,7,6,1313,0,9540137,"1","811","135",4,46.52965467,-84.12394933,1,"",0,,,2,,5,1,6,8,9,0,0,0,0,""
1995,7,6,1328,0,9540138,"1","811","136",4,46.5291055,-84.12444683,1,"",1,"24",24,2,,5,1,6,8,5,0,0,3,7.047349858,""
1995,7,6,1342,0,9540139,"1","811","137",4,46.528561,-84.12497983,1,"",1,"24",24,2,,5,1,6,8,5,0,0,0,0,""
1995,7,6,1352,0,9540140,"1","811","138",4,46.52806917,-84.12542983,1,"",1,"24",24,2,,7,1,6,8,5,0,0,0,0,""
1995,7,6,1404,0,9540141,"1","811","139",4,46.52747417,-84.12595667,1,"",1,"24",24,2,,23,3,7,9,9,0,0,0,0,""
1995,7,6,1412,0,9540142,"1","811","140",4,46.52695267,-84.12645717,1,"",1,"24",24,2,,17,2,6,7,9,1,0,0,0,""
1995,7,6,1425,0,9540143,"1","811","141",4,46.5264305,-84.12696167,1,"",0,,,2,,6,1,6,8,9,0,0,0,0,""
1995,7,7,935,0,9540144,"1","811","142",4,46.52591883,-84.12736317,1,"",0,,,2,,6,1,6,8,5,0,0,0,0,""
1995,7,7,949,0,9540145,"1","811","143",4,46.52537933,-84.1278775,1,"",0,,,2,,18,1,6,8,5,0,0,0,0,""
1995,7,7,1016,0,9540146,"1","812","144",4,46.52511667,-84.12694683,1,"",0,,,2,,19,1,6,8,9,0,0,0,0,""
1995,7,7,1057,0,9540147,"1","812","145",4,46.52557833,-84.12651117,1,"",0,,,2,,10,1,6,8,9,0,0,0,0,""
1995,7,7,1110,0,9540148,"1","812","146",4,46.52616933,-84.125968,1,"",0,,,2,,18,1,5,6,8,0,0,0,0,""
1995,7,7,1133,0,9540149,"1","812","147",4,46.52660767,-84.12552933,1,"",0,,,2,,22,2,7,6,5,0,0,0,0,""
1995,7,7,1246,0,9540150,"1","812","148",4,46.52713917,-84.12506133,1,"",1,"24",24,2,,16,2,7,6,5,0,0,0,0,""
1995,7,7,1300,0,9540151,"1","812","149",4,46.52773183,-84.1245575,1,"",1,"24",24,2,,4,1,6,8,5,0,0,0,0,""
1995,7,8,940,0,9540152,"1","812","150",4,46.5282475,-84.12411233,1,"",1,"24",24,2,,3,1,6,8,5,0,0,0,0,""
1995,7,8,950,0,9540153,"1","812","151",4,46.528781,-84.12357333,1,"",1,"24",24,2,,4,1,6,8,5,0,0,0,0,""
1995,7,8,959,0,9540154,"1","812","152",4,46.5293655,-84.12306167,1,"",0,,,2,,4,1,6,8,5,0,0,0,0,""
1995,7,8,1009,0,9540155,"1","812","153",4,46.52987217,-84.12257133,1,"",0,,,2,,6,1,6,8,5,0,0,0,0,""
1995,7,8,1019,0,9540156,"1","812","154",4,46.53045417,-84.12210933,1,"",0,,,2,,3,1,6,8,5,0,0,0,0,""
1995,7,8,1026,0,9540157,"6","812","155",4,46.53037833,-84.12211417,1,"",0,,,2,,12,1,6,8,5,0,0,0,0,""
1995,7,8,1045,0,9540158,"6","813","156",4,46.5301005,-84.1212725,1,"",0,,,2,,10,1,6,8,9,0,0,0,0,""
1995,7,8,1054,0,9540159,"1","813","157",4,46.529805,-84.12143183,1,"",0,,,2,,20,1,6,8,9,0,0,0,0,""
1995,7,8,1104,0,9540160,"1","813","158",4,46.52930917,-84.12196383,1,"",0,,,2,,6,1,6,8,9,0,0,0,0,""
1995,7,8,1114,0,9540161,"1","813","159",4,46.5287785,-84.12248133,1,"",1,"24",24,2,,4,1,6,8,9,0,0,1,2.358118112,""
1995,7,8,1130,0,9540162,"1","813","160",4,46.52821933,-84.12290467,1,"",0,,,2,,3,1,5,6,8,0,0,0,0,""
1995,7,8,1250,0,9540163,"1","814","161",4,46.5297755,-84.12035483,1,"",0,,,2,,13,1,6,8,9,0,0,0,0,""
1995,7,8,1303,0,9540164,"1","814","162",4,46.52924267,-84.12086367,1,"",0,,,2,,12,1,6,8,9,0,0,0,0,""
1995,7,8,1313,0,9540165,"1","814","163",4,46.5286885,-84.12137117,1,"",0,,,2,,5,1,6,8,9,0,0,0,0,""
1995,7,8,1351,0,9540166,"6","819","164",4,46.52837583,-84.11577583,1,"",1,"9",9,2,,9,1,6,8,5,0,0,0,0,""
1995,7,8,1402,0,9540167,"1","819","165",4,46.52815417,-84.11593667,1,"",1,"9",9,2,,17,1,6,8,5,0,0,0,0,""
1995,7,8,1417,0,9540168,"1","819","166",4,46.527675,-84.11647167,1,"",1,"9",9,2,,8,1,6,8,5,0,0,1,2.130771338,""
1995,7,8,1451,0,9540169,"1","819","167",4,46.52712267,-84.11692217,1,"",1,"9",9,2,,8,1,6,8,9,0,0,1,1.859074184,""
1995,7,9,1039,0,9540170,"6","820","168",4,46.52805667,-84.114892,1,"",1,"9",9,2,,9,1,6,8,9,0,0,0,0,""
1995,7,9,1049,0,9540171,"1","820","169",4,46.52763967,-84.1152725,1,"",1,"9",9,2,,13,1,6,8,9,0,0,0,0,""
1995,7,9,1060,0,9540172,"1","820","170",4,46.527106,-84.11574783,1,"",1,"9",9,2,,10,1,6,8,9,0,0,0,0,""
1995,7,9,1118,0,9540173,"1","821","171",4,46.52745267,-84.11427283,1,"",1,"9",9,2,,14,1,6,8,9,0,0,0,0,""
1995,7,9,1128,0,9540174,"1","821","172",4,46.52691267,-84.11475517,1,"",1,"9",9,2,,9,1,6,8,9,0,0,2,6.204769946,""
1995,7,9,1144,0,9540175,"1","821","173",4,46.5264005,-84.11526417,1,"",1,"9",9,2,,6,1,6,8,9,0,0,0,0,""
1995,7,9,1303,0,9540176,"1","821","174",4,46.51999467,-84.12104583,1,"",0,,,2,,41,2,5,8,6,0,0,0,0,""
1995,7,9,1316,0,9540177,"6","821","175",4,46.52031417,-84.1208025,1,"",0,,,2,,11,1,6,8,9,0,0,0,0,""
1995,7,9,1334,0,9540178,"1","821","176",4,46.519503,-84.12151283,1,"",0,,,2,,33,2,5,7,6,0,0,0,0,""
1995,7,9,1349,0,9540179,"1","820","177",4,46.52066267,-84.12160717,1,"",1,"16",16,2,,10,1,6,8,5,0,0,1,1.403491442,""
1995,7,9,1420,0,9540180,"1","820","178",4,46.520221,-84.12206733,1,"",0,,,2,,58,3,7,9,9,0,0,0,0,""
1995,7,9,1425,0,9540181,"6","820","179",4,46.51976633,-84.12248133,1,"",0,,,2,,8,2,5,6,9,0,0,0,0,""
1995,7,10,1015,0,9540182,"1","819","180",4,46.52116383,-84.12235967,1,"",1,"16",16,2,,6,1,6,8,5,2,0,7,10.58394831,""
1995,7,10,1049,0,9540183,"1","819","181",4,46.52018133,-84.123298,1,"",0,,,2,,4,2,5,6,9,0,0,0,0,""
1995,7,10,1104,0,9540184,"1","818","182",4,46.52172583,-84.12303567,1,"",0,,,2,,8,1,6,8,5,0,0,0,0,""
1995,7,10,1128,0,9540185,"1","818","183",4,46.52120933,-84.12350617,1,"",0,,,2,,48,3,4,5,9,0,0,0,0,""
1995,7,10,1136,0,9540186,"1","818","184",4,46.52064633,-84.12404017,1,"",0,,,2,,10,2,5,6,8,0,0,0,0,""
1995,7,10,1148,0,9540187,"1","817","185",4,46.52257517,-84.1234375,1,"",0,,,2,,9,3,7,5,9,0,0,0,0,""
1995,7,10,1248,0,9540188,"1","817","186",4,46.5220085,-84.12398133,1,"",0,,,2,,38,2,5,6,9,0,0,0,0,""
1995,7,10,1303,0,9540189,"1","817","187",4,46.52148933,-84.12444083,1,"",0,,,2,,33,3,7,5,9,0,0,0,0,""
1995,7,10,1312,0,9540190,"1","816","188",4,46.52352333,-84.123775,1,"",0,,,2,,9,3,7,6,5,0,0,0,0,""
1995,7,10,1325,0,9540191,"1","816","189",4,46.5229375,-84.124285,1,"",0,,,2,,28,2,5,6,7,1,0,0,0,""
1995,7,10,1342,0,9540192,"1","816","190",4,46.52242683,-84.1247935,1,"",0,,,2,,34,1,6,5,8,0,0,0,0,""
1995,7,10,1357,0,9540193,"1","816","191",4,46.52202833,-84.12513767,1,"",0,,,2,,5,1,6,8,5,0,0,0,0,""
1995,7,10,1410,0,9540194,"1","815","192",4,46.52461083,-84.12387167,1,"",0,,,2,,4,1,6,8,7,0,0,0,0,""
1995,7,10,1423,0,9540195,"1","815","193",4,46.52407217,-84.12443217,1,"",0,,,2,,22,3,7,9,9,0,0,0,0,""
1995,7,10,1427,0,9540196,"1","815","194",4,46.5235505,-84.1248975,1,"",0,,,2,,26,1,6,5,7,0,0,0,0,""
1995,7,10,1440,0,9540197,"1","815","195",4,46.5230455,-84.12536017,1,"",0,,,2,,34,1,6,8,5,0,0,0,0,""
1995,7,10,1456,0,9540198,"6","815","196",4,46.52266083,-84.12565317,1,"",0,,,2,,7,1,6,5,3,0,0,0,0,""
1995,7,11,914,0,9540199,"1","1045","197",4,46.407061,-84.256165,3,"",0,,,2,,4,1,6,8,9,0,0,0,0,""
1995,7,11,922,0,9540200,"1","1045","198",4,46.407331,-84.25533817,3,"",0,,,2,,4,1,6,8,9,0,0,0,0,""
1995,7,11,929,0,9540201,"1","1045","199",4,46.40759083,-84.25450717,3,"",0,,,2,,5,1,6,8,9,0,0,0,0,""
1995,7,11,935,0,9540202,"1","1045","200",4,46.407871,-84.25369833,3,"",0,,,2,,7,1,6,8,9,0,0,0,0,""
1995,7,11,942,0,9540203,"1","1045","201",4,46.40960833,-84.2534725,3,"",0,,,2,,9,1,6,8,9,0,0,0,0,""
1995,7,11,948,0,9540204,"1","1045","202",4,46.4083985,-84.25202433,3,"",0,,,2,,9,1,6,9,9,0,0,0,0,""
1995,7,11,956,0,9540205,"1","1045","203",4,46.4086975,-84.25122317,3,"",0,,,2,,9,1,6,8,9,0,0,0,0,""
1995,7,11,1002,0,9540206,"1","1045","204",4,46.40895833,-84.2504105,3,"",0,,,2,,12,1,6,9,9,0,0,0,0,""
1995,7,11,1009,0,9540207,"1","1045","205",4,46.409216,-84.24955867,3,"",0,,,2,,19,1,6,9,9,0,0,0,0,""
1995,7,11,1019,0,9540208,"1","1045","206",4,46.40950467,-84.248716,3,"",0,,,2,,21,1,6,9,9,0,0,0,0,""
1995,7,11,1028,0,9540209,"1","1045","207",4,46.40971767,-84.24792717,3,"",0,,,2,,34,1,6,5,9,0,0,0,0,""
1995,7,11,1036,0,9540210,"1","1045","208",4,46.40997767,-84.247093,3,"",0,,,2,,35,1,6,5,8,0,0,0,0,""
1995,7,11,1048,0,9540211,"1","1045","209",4,46.4102535,-84.24629767,3,"",0,,,2,,34,1,6,5,9,0,0,0,0,""
1995,7,11,1102,0,9540212,"1","1045","210",4,46.41051933,-84.24551333,3,"",0,,,2,,36,2,5,6,9,0,0,0,0,""
1995,7,11,1117,0,9540213,"1","1045","211",4,46.41073267,-84.24463717,3,"",0,,,2,,38,2,5,9,9,0,0,0,0,""
1995,7,11,1131,0,9540214,"1","1045","212",4,46.41106183,-84.24383183,3,"",0,,,2,,38,2,5,3,9,0,0,0,0,""
1995,7,11,1146,0,9540215,"1","1045","213",4,46.41136133,-84.24297267,3,"",0,,,2,,35,2,5,7,9,0,0,0,0,""
1995,7,11,1156,0,9540216,"1","1045","214",4,46.41159517,-84.24217383,3,"",0,,,2,,38,3,7,6,5,0,0,0,0,""
1995,7,11,1245,0,9540217,"1","1045","215",4,46.41185083,-84.241353,3,"",0,,,2,,37,2,7,6,5,0,0,0,0,""
1995,7,11,1256,0,9540218,"1","1045","216",4,46.4121435,-84.240468,3,"",0,,,2,,29,2,5,7,6,0,0,0,0,""
1995,7,11,1308,0,9540219,"1","1045","217",4,46.41240683,-84.23967,3,"",0,,,2,,27,2,6,7,9,0,0,0,0,""
1995,7,11,1319,0,9540220,"1","1045","218",4,46.41264633,-84.23889417,3,"",0,,,2,,26,1,6,7,9,0,0,0,0,""
1995,7,11,1329,0,9540221,"1","1045","219",4,46.41292517,-84.2379955,3,"",0,,,2,,26,2,7,6,9,0,0,0,0,""
1995,7,11,1341,0,9540222,"1","1045","220",4,46.413215,-84.23715167,3,"",0,,,2,,21,1,6,7,5,0,0,0,0,""
1995,7,11,1349,0,9540223,"1","1045","221",4,46.41348133,-84.23631767,3,"",0,,,2,,15,1,6,5,7,0,0,0,0,""
1995,7,11,1405,0,9540224,"1","1045","222",4,46.41375267,-84.23557167,3,"",0,,,2,,5,2,5,9,9,0,0,0,0,""
1995,7,11,1412,0,9540225,"1","1045","223",4,46.4139655,-84.2347125,3,"",0,,,2,,7,2,5,6,3,0,0,0,0,""
1995,7,11,1420,0,9540226,"1","1045","224",4,46.41423517,-84.23388667,3,"",0,,,2,,5,2,5,6,9,0,0,0,0,""
1995,7,12,910,0,9540227,"1","1111","225",4,46.37733217,-84.20534917,3,"",0,,,2,,4,2,5,9,9,0,0,0,0,""
1995,7,12,917,0,9540228,"1","1111","226",4,46.377103,-84.206211,3,"",0,,,2,,4,2,5,9,9,0,0,0,0,""
1995,7,12,924,0,9540229,"1","1111","227",4,46.37679333,-84.2069635,3,"",0,,,2,,4,2,5,9,9,0,0,0,0,""
1995,7,12,932,0,9540230,"1","1111","228",4,46.376556,-84.20782467,3,"",0,,,2,,6,2,7,6,5,0,0,0,0,""
1995,7,12,940,0,9540231,"1","1111","229",4,46.37628183,-84.20862333,3,"",0,,,2,,8,2,7,6,5,0,0,0,0,""
1995,7,12,948,0,9540232,"1","1111","230",4,46.37599967,-84.20943517,3,"",0,,,2,,8,2,7,5,6,0,0,0,0,""
1995,7,12,955,0,9540233,"1","1111","231",4,46.37575083,-84.21032183,3,"",0,,,2,,10,2,7,6,5,0,0,0,0,""
1995,7,12,1000,0,9540234,"1","1111","232",4,46.37545167,-84.21113583,3,"",0,,,2,,8,2,7,6,5,0,0,0,0,""
1995,7,12,1008,0,9540235,"1","1111","233",4,46.37520133,-84.211959,3,"",0,,,2,,18,2,7,6,5,0,0,0,0,""
1995,7,12,1015,0,9540236,"1","1111","234",4,46.37493133,-84.21279433,3,"",0,,,2,,14,2,7,6,5,0,0,0,0,""
1995,7,12,1025,0,9540237,"1","1111","235",4,46.37472267,-84.21355983,3,"",0,,,2,,17,1,6,7,9,0,0,0,0,""
1995,7,12,1032,0,9540238,"1","1111","236",4,46.37447083,-84.21437,3,"",0,,,2,,21,1,6,7,9,0,0,0,0,""
1995,7,12,1044,0,9540239,"1","1111","237",4,46.37420183,-84.21522183,3,"",0,,,2,,22,1,6,7,5,0,0,0,0,""
1995,7,12,1058,0,9540240,"1","1111","238",4,46.37391083,-84.21606083,3,"",0,,,2,,35,3,7,6,9,0,0,0,0,""
1995,7,12,1104,0,9540241,"1","1111","239",4,46.3736405,-84.21689833,3,"",0,,,2,,36,3,7,4,9,0,0,0,0,""
1995,7,12,1127,0,9540243,"1","1111","241",4,46.37313333,-84.21852633,3,"",0,,,2,,21,1,6,7,9,0,0,0,0,""
1995,7,12,1136,0,9540244,"1","1111","242",4,46.37286517,-84.21934,3,"",0,,,2,,18,1,6,7,9,0,0,0,0,""
1995,7,12,1147,0,9540245,"1","1111","243",4,46.3725555,-84.22018433,3,"",0,,,2,,15,1,6,7,9,0,0,0,0,""
1995,7,12,1157,0,9540246,"1","1111","244",4,46.37225,-84.2210125,3,"",0,,,2,,17,1,6,7,9,0,0,0,0,""
1995,7,12,1252,0,9540247,"1","1111","245",4,46.37203883,-84.2217725,3,"",0,,,2,,17,1,6,7,9,0,0,0,0,""
1995,7,12,1259,0,9540248,"1","1111","246",4,46.37175133,-84.222638,3,"",0,,,2,,36,2,5,7,9,0,0,0,0,""
1995,7,12,1312,0,9540249,"1","1111","247",4,46.37152183,-84.22347683,3,"",0,,,2,,37,3,7,6,5,0,0,0,0,""
1995,7,12,1315,0,9540250,"1","1111","248",4,46.37123883,-84.22428717,3,"",0,,,2,,13,1,6,7,9,0,0,0,0,""
1995,7,12,1325,0,9540251,"1","1111","249",4,46.37097017,-84.225089,3,"",0,,,2,,10,1,6,7,8,0,0,0,0,""
1995,7,12,1334,0,9540252,"1","1111","250",4,46.37073433,-84.2258595,3,"",0,,,2,,10,1,6,8,7,0,0,0,0,""
1995,7,12,1342,0,9540253,"1","1111","251",4,46.37044183,-84.2267785,3,"",0,,,2,,10,1,6,7,9,0,0,0,0,""
1995,7,12,1349,0,9540254,"1","1111","252",4,46.37020133,-84.2276,3,"",0,,,2,,10,1,6,8,7,0,0,0,0,""
1995,7,12,1358,0,9540255,"1","1111","253",4,46.3699525,-84.22838017,3,"",0,,,2,,8,1,6,8,9,0,0,0,0,""
1995,7,12,1405,0,9540256,"1","1111","254",4,46.36963633,-84.22926783,3,"",0,,,2,,7,1,6,8,9,0,0,0,0,""
1995,7,12,1414,0,9540257,"1","1111","255",4,46.36932767,-84.23011683,3,"",0,,,2,,6,2,5,6,9,0,0,0,0,""
1995,7,12,1421,0,9540258,"1","1111","256",4,46.36910017,-84.230913,3,"",0,,,2,,5,1,5,9,9,0,0,0,0,""
1995,7,12,1433,0,9540259,"1","1111","257",4,46.36882517,-84.2317755,3,"",0,,,2,,5,2,5,6,9,0,0,0,0,""
1995,7,12,1438,0,9540260,"1","1111","258",4,46.36858517,-84.23260967,3,"",0,,,2,,5,2,5,6,9,0,0,0,0,""
1995,7,13,932,0,9540261,"1","814","259",4,46.52546183,-84.124328,1,"",0,,,2,,12,2,6,7,9,0,0,0,0,""
1995,7,13,946,0,9540262,"1","814","260",4,46.52494017,-84.124743,1,"",0,,,2,,24,3,7,6,9,0,0,0,0,""
1995,7,13,948,0,9540263,"1","814","261",4,46.5243885,-84.1252605,1,"",0,,,2,,20,2,5,8,7,0,0,0,0,""
1995,7,13,1000,0,9540264,"1","814","262",4,46.52388217,-84.125791,1,"",0,,,2,,21,1,6,8,9,0,0,0,0,""
1995,7,13,1011,0,9540265,"1","814","263",4,46.5233985,-84.126193,1,"",0,,,2,,9,3,7,8,6,0,0,0,0,""
1995,7,13,1021,0,9540266,"1","813","264",4,46.52666717,-84.1243855,1,"",0,,,2,,3,2,5,6,8,0,0,0,0,""
1995,7,13,1032,0,9540267,"1","813","265",4,46.52607667,-84.12493583,1,"",0,,,2,,24,3,7,6,9,0,0,0,0,""
1995,7,13,1035,0,9540268,"1","813","266",4,46.52554383,-84.125407,1,"",0,,,2,,21,3,7,5,9,0,0,0,0,""
1995,7,13,1039,0,9540269,"1","813","267",4,46.5250175,-84.1259405,1,"",0,,,2,,13,1,6,8,7,1,0,0,0,""
1995,7,13,1058,0,9540270,"1","813","268",4,46.5245025,-84.12634383,1,"",0,,,2,,24,1,6,8,9,0,0,0,0,""
1995,7,13,1108,0,9540271,"6","813","269",4,46.52423383,-84.1267225,1,"",0,,,2,,6,2,5,8,9,0,0,0,0,""
1995,7,13,1233,0,9540272,"1","822","270",4,46.51893417,-84.12090333,1,"",0,,,2,,8,1,6,7,9,0,0,0,0,""
1995,7,13,1246,0,9540273,"1","822","271",4,46.51949017,-84.120374,1,"",0,,,2,,41,3,7,5,9,0,0,0,0,""
1995,7,13,1250,0,9540274,"1","822","272",4,46.520055,-84.1198915,1,"",0,,,2,,5,2,5,6,8,0,0,0,0,""
1995,7,13,1303,0,9540275,"6","823","273",4,46.51841767,-84.12021167,1,"",0,,,2,,6,2,5,6,8,0,0,0,0,""
1995,7,13,1316,0,9540276,"1","823","274",4,46.51897333,-84.11964,1,"",0,,,2,,40,3,7,5,9,0,0,0,0,""
1995,7,13,1324,0,9540277,"1","823","275",4,46.51952633,-84.11917867,1,"",0,,,2,,8,1,6,8,5,0,0,0,0,""
1995,7,13,1336,0,9540278,"6","823","276",4,46.519571,-84.119102,1,"",0,,,2,,6,1,6,8,5,0,0,0,0,""
1995,7,19,907,0,9540279,"1","1113","277",4,46.3672735,-84.23224833,3,"",0,,,2,,4,2,5,6,8,0,0,0,0,""
1995,7,19,917,0,9540280,"1","1113","278",4,46.3675135,-84.23139967,3,"",0,,,2,,4,2,5,6,9,0,0,0,0,""
1995,7,19,923,0,9540281,"1","1113","279",4,46.3677925,-84.23058183,3,"",0,,,2,,4,2,5,6,9,0,0,0,0,""
1995,7,19,930,0,9540282,"1","1113","280",4,46.3680925,-84.2297785,3,"",0,,,2,,5,2,5,6,9,0,0,0,0,""
1995,7,19,937,0,9540283,"1","1113","281",4,46.36833933,-84.22897767,3,"",0,,,2,,5,2,5,6,9,0,0,0,0,""
1995,7,19,945,0,9540284,"1","1113","282",4,46.36859433,-84.22814317,3,"",0,,,2,,5,2,5,6,9,0,0,0,0,""
1995,7,19,952,0,9540285,"1","1113","283",4,46.3688805,-84.22729833,3,"",0,,,2,,8,1,6,5,8,0,0,0,0,""
1995,7,19,1000,0,9540286,"1","1113","284",4,46.36914167,-84.22651217,3,"",0,,,2,,9,1,6,5,8,0,0,0,0,""
1995,7,19,1009,0,9540287,"1","1113","285",4,46.3693935,-84.2256735,3,"",0,,,2,,9,1,6,5,8,0,0,0,0,""
1995,7,19,1018,0,9540288,"1","1113","286",4,46.36964333,-84.22488833,3,"",0,,,2,,10,1,6,5,8,0,0,0,0,""
1995,7,19,1039,0,9540289,"1","1113","287",4,46.3699555,-84.22402517,3,"",0,,,2,,11,1,6,5,8,0,0,0,0,""
1995,7,19,1051,0,9540290,"1","1113","288",4,46.37020517,-84.223226,3,"",0,,,2,,13,1,6,5,8,0,0,0,0,""
