"year","period","new.numb","meanlat","meanlong","area.ha","n.samp","catch","meannperha","sd.dens","larvpe","ptran","tranpe","pbig","bigpe"
2015,1,4002,46.4474575555553,-84.2659318888873,14.1261004503,15,13,5251.172785424,7700.07290548896,74178.5942487811,5.56980265498705e-05,4.13160131190068,0,0
2015,1,152,46.4904085714279,-84.2936023809536,14.5476265656,14,9,3851.10440216622,10215.4689123914,56024.4287078524,0.000128123808753557,7.17806318929214,0,0
2015,1,367,46.5135072727273,-84.24595560606,10.6434890394,11,6,3559.3529368759,9991.65653103028,37883.9339709949,0.000169494826239257,6.42113080567327,0,0
2015,1,7,46.4977115,-84.305272333332,9.39663101255,10,6,3456.9623335718,6089.56134925368,32483.799472858,1.53291642945388e-05,0.497949499030294,0,0
2015,1,9,46.5276822222217,-84.1164386111108,12.5262470295,12,4,2035.25531506431,7050.33122413196,25494.1108445984,4.05919428174406e-05,1.03485548958543,0,0
2015,1,39,46.4694038541656,-84.290400625,15.8678816724,16,4,1628.33400205645,4449.86763759161,25838.2112677773,8.32154289266513e-05,2.15013783334552,0,0
2015,1,421,46.5324688461538,-84.2297676923077,12.095131876,13,3,1432.71241608148,3737.2822030067,17328.8456128881,6.63517375507038e-05,1.14979901616302,0,0
2015,1,361,46.4982101515155,-84.25919469697,10.8577082945,11,2,1265.08062901052,2856.39913338707,13735.8764388188,0.000819384945450757,11.2549703665399,0,0
2015,1,422,46.5315992222207,-84.2257127777773,16.0112456189,15,3,1255.89881418061,2603.49877721071,20108.5043863309,4.301757653149e-05,0.865019126372795,0,0
2015,1,37,46.531820208335,-84.13858875,7.93582516221,8,1,983.692159526884,2782.30158640599,7806.40899144214,0.000881913943400621,6.8845809374408,0,0
2015,1,5,46.4917508333333,-84.2841777777783,6.32677310875,6,1,923.286761870264,2261.58145284871,5841.42585666565,3.96562251122722e-06,0.023164889874858,0,0
2015,1,21,46.4935873611108,-84.2791513888883,10.5331187206,12,2,908.809098564241,2123.54178524436,9572.59412953861,3.26544048994985e-06,0.0312587364644517,0,0
2015,1,22,46.503413214285,-84.3260838095236,15.0406207007,14,2,907.824342581661,2308.2041801004,13654.2415996331,4.1019952369376e-05,0.560096340056903,0,0
2015,1,20,46.4972468888893,-84.2710711111113,13.6268656717,15,2,887.483992658011,3437.21072359014,12093.6251537347,0.000116444995841152,1.40824213073109,0,0
2015,1,532,46.5293892592578,-84.2333753703711,9.28996348686,9,1,766.505560484911,2299.51668145473,7120.80866937999,0.000165555646198728,1.17889008071671,0,0
2015,1,366,46.5102066666671,-84.24731892857,12.4830503335,14,2,754.979213400001,2824.87355067889,9424.44352161845,6.97749111347426e-07,0.00657589709215328,0,0
2015,1,12,46.5090768749987,-84.2438720833344,15.8965223301,16,2,701.354015111729,1916.83837583943,11149.0897625289,5.16414183052029e-06,0.0575754808149009,0,0
2015,1,45,46.5192088888883,-84.241871944445,13.5340058586,12,1,615.449942318374,2131.98113922152,8329.5031250119,0.00043153295290706,3.59445507978497,0,0
2015,1,531,46.5247203030291,-84.2372116666664,10.9565905143,11,1,604.859058911136,2006.09054945571,6627.19302735418,9.67505274191951e-05,0.641184420705329,0,0
2015,1,151,46.4900407575773,-84.2986690909082,14.0208543809,11,1,549.047565484406,1820.98476676986,7698.11596384451,1.24950694102912e-05,0.0961884932967079,0,0
2015,1,18,46.5236809090918,-84.1099678787882,11.8107726292,11,1,549.047565484406,1820.98476676986,6484.67595855211,1.79567471043028e-05,0.116443686241073,0,0
2015,1,154,46.4872159090918,-84.2971666666673,9.22054492706,11,1,526.392699741069,1745.84707742334,4853.62753723893,1.15276561023467e-05,0.0559509490981702,0,0
2015,1,32,46.4358817708331,-84.258248125,15.8548800166,16,1,476.197280702941,1904.78912281176,7550.05074977632,0.000465851213686068,3.51720030517471,0,0
2015,1,111,46.4991664705882,-84.31166254902,18.1841655738,17,1,457.891685175528,1887.93578307077,8326.3782180981,0.000679300850543306,5.6561158054993,0,0
2015,1,43,46.5299473333327,-84.1864182222213,13.9499898225,15,1,432.253927290192,1674.11226172766,6029.93788643383,5.10873505906501e-05,0.308053550844089,0,0
2015,1,24,46.5286956862753,-84.1269554901953,18.6177090826,17,1,394.860958027839,1628.05343738136,7351.40644463904,0.00010291591167095,0.756576696313723,0,0
2015,1,155,46.4862307407406,-84.2927481481472,17.2156889419,18,1,305.949360694166,1298.0332058792,5267.12902568393,3.34373899091356e-06,0.0176119046933519,0,0
2015,1,14,46.4501864743596,-84.2636151923073,27.6205262427,26,1,222.704603736606,1135.5751202199,6151.21835187703,8.16818704020569e-06,0.0502443020232774,0,0
2015,1,16,46.52089,-84.12199333333,1.22903188719,1,0,0,,0,,0,,0
2015,1,2,46.49359416667,-84.274616666665,2.8166927285,2,0,0,0,0,,0,,0
2015,1,25,46.518463333335,-84.112871666665,2.6143556753,2,0,0,0,0,,0,,0
2015,1,3,46.5091616666667,-84.34416722222,3.53626582652,3,0,0,0,0,,0,,0
2015,1,31,46.5224255555533,-84.23361388889,3.44404218146,3,0,0,0,0,,0,,0
2015,1,1,46.4817749999967,-84.3015833333333,2.29136522759,3,0,0,0,0,,0,,0
2015,1,27,46.5103125,-84.34413875,4.32900875487,4,0,0,0,0,,0,,0
2015,1,171,46.4611016666657,-84.2791673809529,7.10892429768,7,0,0,0,0,,0,,0
2015,1,172,46.4640402380957,-84.2816283333343,6.91079272485,7,0,0,0,0,,0,,0
2015,1,423,46.5321452083325,-84.222309375,9.30179502284,8,0,0,0,0,,0,,0
2015,1,362,46.50052925926,-84.2560594444433,8.30113420816,9,0,0,0,0,,0,,0
2015,1,30,46.5321909259267,-84.1443838888889,7.73275893575,9,0,0,0,0,,0,,0
2015,1,38,46.538384166667,-84.202263999999,9.84898174676,10,0,0,0,0,,0,,0
2015,1,6,46.4641706060591,-84.2869918181818,12.5434600281,11,0,0,0,0,,0,,0
2015,1,153,46.4901992424236,-84.2889468181809,10.8153694246,11,0,0,0,0,,0,,0
2015,1,156,46.4869650000008,-84.2885487500008,11.6789810861,12,0,0,0,0,,0,,0
2015,1,131,46.5156241666667,-84.2422356944442,11.6441116556,12,0,0,0,0,,0,,0
2015,1,4001,46.4508435897415,-84.2694450000008,14.283119466,13,0,0,0,0,,0,,0
2015,1,365,46.5078560256392,-84.2489575641015,14.2393451991,13,0,0,0,0,,0,,0
2015,1,132,46.5177694871792,-84.2386466666654,12.9645539405,13,0,0,0,0,,0,,0
2015,1,4003,46.4438542307692,-84.2623364102562,12.8782208766,13,0,0,0,0,,0,,0
2015,1,40,46.4398859523807,-84.2576113095236,15.3234342785,14,0,0,0,0,,0,,0
2015,1,363,46.5033661904764,-84.2535535714286,14.3973381906,14,0,0,0,0,,0,,0
2015,1,19,46.4555741666671,-84.2745680952371,14.2607078187,14,0,0,0,0,,0,,0
2015,1,364,46.50569611111,-84.250723222222,14.3311514181,15,0,0,0,0,,0,,0
2015,1,8,46.4948679166669,-84.2873870833325,14.4915342642,16,0,0,0,0,,0,,0
2015,1,34,46.4962863725482,-84.3230118627447,17.0849264646,17,0,0,0,0,,0,,0
2016,1,22,46.5032603571429,-84.325879285715,15.0406207007,14,7,3721.03949608047,12322.7224256945,55966.7436728703,0.0072093052195191,403.481337280311,0.570343911358981,31920.2914924103
2016,1,154,46.4872935714271,-84.2977252380943,9.22054492706,7,15,14329.1489948445,16695.5686345171,132122.562073501,0.00910392421639789,1202.83379239348,0.122762434614607,16219.6873876624
2016,1,365,46.5078084615392,-84.2490561538469,14.2393451991,13,2,1563.22339464659,5636.28210440316,22259.2775396817,0.0245549822946191,546.576165877898,1,22259.2775396817
2016,1,45,46.51905588889,-84.2420963333327,13.5340058586,15,1,1551.14800067318,6007.57037411018,20993.2461286666,0.915022355562077,19209.2895235469,1,20993.2461286666
2016,1,20,46.4970998717954,-84.2714138461531,13.6268656717,13,1,1515.15788351939,5462.97943945267,20646.8529501361,0.784940372008331,16206.5484354811,1,20646.8529501361
2016,1,44,46.49473,-84.2983434375006,17.9203673876,16,1,1427.07757211617,5708.31028846469,25573.7543829261,0.890630275262692,22776.7599055659,1,25573.7543829261
2016,1,362,46.50060452381,-84.2564214285729,8.30113420816,7,1,1380.63121286223,3652.80684152693,11460.8049899441,0.0122897378658516,140.850289058057,1,11460.8049899441
2016,1,363,46.5031240624994,-84.2535291666675,14.3973381906,16,15,6407.56222097517,21260.8241032073,92251.8402726916,0.00234713622565148,216.527636187049,0.184930784618433,17060.2052041232
2016,1,34,46.4961615686276,-84.3230122549018,17.0849264646,17,5,2076.42596302479,4006.34613355629,35475.5848874647,0.00882370381366717,313.026053663596,0.546456730924553,19385.8721452405
2016,1,6,46.46385030303,-84.2870987878782,12.5434600281,11,11,6278.42213206874,6016.32013170819,78753.1370531426,0.00124923729028885,98.3813555340146,0.138112352206488,10876.7810020495
2016,1,366,46.5101795238093,-84.2472842857143,12.4830503335,14,1,853.271301494475,3192.64886815902,10651.4286046866,0.0439769672637748,468.417527060736,1,10651.4286046866
2016,1,18,46.5238934722225,-84.1098523611117,11.8107726292,12,2,1283.3851496123,4445.77656961577,15157.7701977627,0.00435286158776177,65.9796756499613,0.635906263870517,9638.92101506714
2016,1,4001,46.4508475,-84.2692628571421,14.283119466,14,10,4542.49602578455,7689.65754487187,64881.013410111,0.00953694047265002,618.766362697436,0.179649203515302,11655.8223823921
2016,1,4002,46.4471571428564,-84.2655434523821,14.1261004503,14,7,3273.65503718005,6421.45599253554,46243.9798948359,0.00389126348819247,179.947510513482,0.231985126168003,10727.9155104141
2016,1,111,46.4992250980382,-84.3116339215682,18.1841655738,17,8,2836.68589204308,3337.08813892205,51582.7659417739,0.00379607486422858,195.812041218954,0.220475796306435,11372.751396701
2016,1,19,46.4558715555547,-84.2747123333327,14.2607078187,15,19,7336.77426157759,13148.733809151,104627.594076116,1.97149199499473e-05,2.06272464176621,0,0
2016,1,4003,46.4437823076915,-84.2622865384615,12.8782208766,13,16,6882.52487579235,20058.5426022794,88634.6755391479,8.61396380547442e-06,0.763495887004189,0,0
2016,1,151,46.4900338095221,-84.2984914285714,14.0208543809,14,10,4005.85441370198,7997.94973890767,56165.5014056011,3.58898590707982e-06,0.201577193008774,0,0
2016,1,132,46.5178739393927,-84.2385412121209,12.9645539405,11,4,2282.92381949642,5566.77522196025,29597.0889999136,0.000230481941135441,6.8215945246585,0,0
2016,1,152,46.4902263333327,-84.293202222222,14.5476265656,15,5,2097.5774512847,6298.04122874685,30514.7734537128,0.0001499587387079,4.57595693907609,0,0
2016,1,8,46.4947095833333,-84.2881323611117,14.4915342642,12,4,1802.60140345054,3532.74743883501,26122.4600027985,1.9475925733809e-06,0.0508759090998898,0,0
2016,1,40,46.4401050980376,-84.2579377450982,15.3234342785,17,5,1703.67454415176,5588.60845118308,26106.1449092629,2.0802845509319e-05,0.543082099391291,0,0
2016,1,14,46.4500300000004,-84.2636493209874,27.6205262427,27,6,1305.52295091484,2940.77180890481,36059.2309261904,0.000146352227646415,5.27734877326446,0,0
2016,1,27,46.510362000002,-84.344767,4.32900875487,5,1,1275.4039045556,2851.88982935498,5521.23466881659,6.97639693844137e-05,0.385183246399484,0,0
2016,1,24,46.5285688235282,-84.1268339215688,18.6177090826,17,3,1039.34602286825,3139.03897887115,19350.2418899184,1.68421590692815e-05,0.325899851939079,0,0
2016,1,364,46.5060658333343,-84.251130714285,14.3311514181,14,2,882.489922714423,3301.97493807799,12647.0967073678,8.49570787036121e-05,1.07446039034004,0,0
2016,1,112,46.5004792708338,-84.3174616666669,17.0811833756,16,2,838.066238537176,2310.23712284715,14315.1631013528,0.000232654119915243,3.33048167278841,0,0
2016,1,155,46.4863906249994,-84.2934555208337,17.2156889419,16,2,804.031070530023,3216.12428212009,13841.9488098677,5.67506769702881e-05,0.785539965548068,0,0
2016,1,21,46.493517166667,-84.279417833333,10.5331187206,10,1,702.978096770695,2223.01193100565,7404.55175126717,7.56690619121791e-05,0.560295484898569,0,0
2016,1,361,46.49824818182,-84.2591945454555,10.8577082945,11,1,645.244093353697,2140.03255584726,7005.87214438356,0.000166223954681474,1.16454377383221,0,0
2016,1,12,46.5094044117635,-84.2441258823529,15.8965223301,17,1,366.219522752375,1509.96177447133,5821.6168211517,1.17543544630857e-05,0.0684293476640792,0,0
2016,1,1,46.48192333333,-84.302085,2.29136522759,1,0,0,,0,,0,,0
2016,1,16,46.520745,-84.12164833333,1.22903188719,1,0,0,,0,,0,,0
2016,1,2,46.493925,-84.274758333335,2.8166927285,2,0,0,0,0,,0,,0
2016,1,25,46.518265,-84.11317,2.6143556753,2,0,0,0,0,,0,,0
2016,1,31,46.5221004166675,-84.2336229166675,3.44404218146,4,0,0,0,0,,0,,0
2016,1,3,46.509143,-84.343959333334,3.53626582652,5,0,0,0,0,,0,,0
2016,1,30,46.53223,-84.144458333335,7.73275893575,6,0,0,0,0,,0,,0
2016,1,171,46.46112388889,-84.2789852777767,7.10892429768,6,0,0,0,0,,0,,0
2016,1,5,46.4918297222217,-84.2839847222217,6.32677310875,6,0,0,0,0,,0,,0
2016,1,423,46.532212083335,-84.2226741666675,9.30179502284,8,0,0,0,0,,0,,0
2016,1,37,46.5317435416675,-84.1397460416675,7.93582516221,8,0,0,0,0,,0,,0
2016,1,172,46.4643625000013,-84.2818802083337,6.91079272485,8,0,0,0,0,,0,,0
2016,1,367,46.5140612962944,-84.24632925926,10.6434890394,9,0,0,0,0,,0,,0
2016,1,532,46.5294520370367,-84.2332048148156,9.28996348686,9,0,0,0,0,,0,,0
2016,1,131,46.515880833334,-84.242102166667,11.6441116556,10,0,0,0,0,,0,,0
2016,1,9,46.5276104545455,-84.1163554545455,12.5262470295,11,0,0,0,0,,0,,0
2016,1,38,46.5382674242418,-84.2021812121209,9.84898174676,11,0,0,0,0,,0,,0
2016,1,7,46.4978360606073,-84.3056875757573,9.39663101255,11,0,0,0,0,,0,,0
2016,1,156,46.4866754166667,-84.2886040277792,11.6789810861,12,0,0,0,0,,0,,0
2016,1,531,46.5247462499992,-84.237170555555,10.9565905143,12,0,0,0,0,,0,,0
2016,1,153,46.4902915277775,-84.2884277777783,10.8153694246,12,0,0,0,0,,0,,0
2016,1,422,46.5311803846177,-84.22559076923,16.0112456189,13,0,0,0,0,,0,,0
2016,1,43,46.5298767857136,-84.1862034523814,13.9499898225,14,0,0,0,0,,0,,0
2016,1,421,46.5321434444447,-84.2294714444447,12.095131876,15,0,0,0,0,,0,,0
2016,1,39,46.46952875,-84.2902308333325,15.8678816724,16,0,0,0,0,,0,,0
2016,1,32,46.4360602083331,-84.2583640625,15.8548800166,16,0,0,0,0,,0,,0
2017,1,1,46.48145,-84.30193,2.29136522759,1,2,22911.0779690454,,52497.647384874,0.0621662500459339,3263.58187415135,1,52497.647384874
2017,1,18,46.5240966666644,-84.11004037037,11.8107726292,9,3,5969.02031115399,12798.3704300423,70498.7417141165,0.678629124134932,47842.4993420657,0.865262675963907,60999.9299076448
2017,1,39,46.469421,-84.290281999999,15.8678816724,10,10,7949.59340487544,25138.8216316595,126143.207492255,0.161324218938169,20349.9544230435,0.515825732129157,65067.9123578126
2017,1,8,46.4947942424245,-84.2875004545455,14.4915342642,11,4,4142.5230112807,11750.8680848039,60031.5141582113,0.478417580285631,28720.131744454,0.718896824905938,43156.4649226339
2017,1,21,46.493502666666,-84.279214,10.5331187206,5,4,6126.99013194481,13700.366432499,64536.3144597193,0.0831959040044271,5369.15702259033,0.427669157354295,27600.1912237399
2017,1,5,46.4916675,-84.2843908333325,6.32677310875,4,7,11743.3010142945,16310.8910910614,74297.2010651953,0.00123263425522226,91.5812751000954,0.185907467756663,13812.4045114381
2017,1,155,46.4863511111117,-84.2934872222225,17.2156889419,12,8,5099.63784666519,14278.6508593407,87793.7788845287,0.0246884920760436,2167.49601431661,0.358210564844244,31448.6591240377
2017,1,38,46.5385014285714,-84.2029471428586,9.84898174676,7,7,6637.67364392834,17561.6337458423,65374.3265600002,0.0316166219001315,2066.91536482325,0.273300880770874,17866.8610286508
2017,1,4001,46.4509302083313,-84.269424375,14.283119466,8,7,5654.46081840081,13890.7718678837,80763.3393850349,0.00663504956914791,535.868760189622,0.248894476397612,20101.5490683609
2017,1,20,46.4969196296311,-84.2721694444433,13.6268656717,9,2,2228.05897403279,4476.12369093969,30361.4603477706,0.0174700541766586,530.416357158023,0.569742604322731,17298.2174895801
2017,1,364,46.5061116666656,-84.25089037037,14.3311514181,9,5,3810.67306466071,8135.50408369452,54611.3326945278,0.0185039087168997,1010.52311508778,0.328285911310699,17928.1311215148
2017,1,291,46.3314791666675,-84.2109615277783,20.1515144327,12,1,727.72245155725,2520.90451981148,14664.7094855558,0.00393605283256219,57.7210713093233,1,14664.7094855558
2017,1,3,46.50926111111,-84.34413,3.53626582652,3,12,26578.6652632186,24607.7456712117,93989.2256848341,0.000331850505027506,31.1903720106564,0,0
2017,1,7,46.4975852777767,-84.30557,9.39663101255,6,16,14435.7210372378,9936.17642731611,135647.143987029,4.19134308273485e-06,0.568543718642772,0,0
2017,1,361,46.4981933333317,-84.259320833335,10.8577082945,6,6,5808.80857451602,9424.9930935153,63070.3490406853,9.13926068458016e-05,5.76416361350284,0,0
2017,1,154,46.4871666666657,-84.2978002380971,9.22054492706,7,6,5446.38177787697,9673.95459527223,50218.6078728355,0.000283044915562987,14.2141216250575,0,0
2017,1,421,46.5321172222222,-84.2293983333322,12.095131876,9,6,4165.74241601023,8783.33857383698,50385.2038830905,7.11611117857918e-05,3.58546712587452,0,0
2017,1,27,46.510463333335,-84.34489833333,4.32900875487,2,1,3730.77049388137,5276.1062305484,16150.5381304231,0.000709112017997762,11.4525406854141,0,0
2017,1,4002,46.447346166665,-84.266022166667,14.1261004503,10,4,2218.17838915289,5275.54706438571,31334.2107418583,3.57299410201002e-06,0.111956950171799,0,0
2017,1,411,46.4032240277775,-84.24314611111,18.849479717,12,3,1674.84026474387,5801.81686619697,31569.8675995044,8.78609534960677e-05,2.77375866903707,0,0
2017,1,22,46.503530999999,-84.326444166666,15.0406207007,10,2,1596.442888996,3372.06305040067,24011.4919637185,0.000536550438411648,12.8833765400509,0,0
2017,1,282,46.4081977083338,-84.2459693749988,12.1746413996,8,2,1532.62395923664,4334.91517834082,18659.1471041413,1.85574495484052e-05,0.346266181001373,0,0
2017,1,4003,46.4439033333322,-84.2620738888878,12.8782208766,9,2,1447.28413427126,4341.85240281378,18638.4447523441,0.000152165301795431,2.83612457073791,0,0
2017,1,352,46.3598966666667,-84.2120600000008,15.1371517585,12,3,1434.29811409145,2602.72348892394,21711.1882199327,1.21156705294318e-05,0.263045603275186,0,0
2017,1,281,46.4059270833338,-84.244195625,12.3744854286,8,2,1417.24530936426,2631.6921532977,17537.6814294798,8.09706275748042e-06,0.142003707155197,0,0
2017,1,153,46.4904291666675,-84.2890929166662,10.8153694246,8,2,1396.00658012521,3948.50287755031,15098.3268832266,9.47630087488103e-06,0.14307628825276,0,0
2017,1,363,46.5032144444444,-84.2536970370378,14.3973381906,9,2,1368.87846829539,2730.3046444798,19708.2062498792,4.03182303710851e-05,0.794599999783489,0,0
2017,1,6,46.463872833333,-84.286996500001,12.5434600281,10,2,1325.70028464732,2795.65380219821,16628.8685297145,6.98956952166215e-05,1.16228632655019,0,0
2017,1,171,46.461115333332,-84.279237666668,7.10892429768,5,1,1135.59699738247,2539.27208119185,8072.87308706468,8.28419451641994e-06,0.0668772509596154,0,0
2017,1,423,46.53190361111,-84.22273277778,9.30179502284,6,1,1080.63481822548,2647.00390293768,10051.8435736774,8.96206853630334e-05,0.900853110234969,0,0
2017,1,413,46.398304305555,-84.2401838888883,16.584433283,12,2,1005.89984828037,3484.53928909485,16682.2789231856,3.54569188686525e-05,0.591502210323623,0,0
2017,1,292,46.3363294047607,-84.2105709523814,19.2221209737,14,2,1005.55232116611,3762.43227027885,19328.8483628397,0.00052072421243202,10.0649993409577,0,0
2017,1,131,46.5159969444433,-84.24196222222,11.6441116556,6,1,992.103862629476,2430.14823528647,11552.1681504097,1.00856328321676e-05,0.116510926380493,0,0
2017,1,351,46.3570377777767,-84.2125908333317,11.0428502462,6,1,897.297105987262,2197.92005734483,9908.71756776598,1.62992225610597e-06,0.01615043929317,0,0
2017,1,532,46.5297391666683,-84.2333977777783,9.28996348686,6,1,887.7063561463,2174.42761398379,8246.75963565267,1.82336019184496e-06,0.0150368132313629,0,0
2017,1,34,46.4964024074078,-84.3229718518511,17.0849264646,9,1,697.223419752607,2091.67025925782,11912.0108558702,2.15408800804284e-05,0.256595197363062,0,0
2017,1,112,46.50060925926,-84.3181481481478,17.0811833756,9,1,681.166204105175,2043.49861231553,11635.1248415819,4.19575313840615e-06,0.0488181115698145,0,0
2017,1,44,46.4949395454536,-84.2991680303027,17.9203673876,11,1,633.037658348184,2099.54839090612,11344.2674077855,0.000107941274311908,1.2245146801314,0,0
2017,1,111,46.4990496153846,-84.3116265384608,18.1841655738,13,1,516.35663742102,1861.75033264766,9389.51458999445,1.80534758629684e-05,0.169513375015454,0,0
2017,1,232,46.3537735897438,-84.2147646153854,19.8396674039,13,1,464.578709256036,1675.06235771151,9217.08707457291,1.58163627853703e-05,0.145780792995793,0,0
2017,1,33,46.3899714583325,-84.2262116666662,25.0789282968,16,1,401.862679596453,1607.45071838581,10078.2853267594,4.38643617057352e-05,0.442077552946576,0,0
2017,1,25,46.51824,-84.11254166667,2.6143556753,1,0,0,,0,,0,,0
2017,1,10,46.31196833333,-84.12339333333,1.58389733447,1,0,0,,0,,0,,0
2017,1,16,46.52068,-84.12194666667,1.22903188719,1,0,0,,0,,0,,0
2017,1,2,46.49377083333,-84.275370833335,2.8166927285,2,0,0,0,0,,0,,0
2017,1,172,46.4640454166675,-84.281714583335,6.91079272485,4,0,0,0,0,,0,,0
2017,1,367,46.513893333332,-84.246593333334,10.6434890394,5,0,0,0,0,,0,,0
2017,1,51,46.3205102777783,-84.113246666665,11.3019042845,6,0,0,0,0,,0,,0
2017,1,362,46.5005422222217,-84.2564102777783,8.30113420816,6,0,0,0,0,,0,,0
2017,1,37,46.5316980555567,-84.13903111111,7.93582516221,6,0,0,0,0,,0,,0
2017,1,30,46.5321875,-84.1443977777783,7.73275893575,6,0,0,0,0,,0,,0
2017,1,9,46.5275319047629,-84.1164235714286,12.5262470295,7,0,0,0,0,,0,,0
2017,1,366,46.5101642857143,-84.2472721428543,12.4830503335,7,0,0,0,0,,0,,0
2017,1,156,46.4868107142857,-84.2893073809529,11.6789810861,7,0,0,0,0,,0,,0
2017,1,422,46.5316210416687,-84.2257327083338,16.0112456189,8,0,0,0,0,,0,,0
2017,1,40,46.439975625,-84.2576479166675,15.3234342785,8,0,0,0,0,,0,,0
2017,1,152,46.4902299999988,-84.2935316666675,14.5476265656,8,0,0,0,0,,0,,0
2017,1,26,46.346051875,-84.2017720833338,14.3830956134,8,0,0,0,0,,0,,0
2017,1,365,46.5081137500013,-84.2489766666675,14.2393451991,8,0,0,0,0,,0,,0
2017,1,45,46.5185950000012,-84.2424075,13.5340058586,8,0,0,0,0,,0,,0
2017,1,531,46.5247552083338,-84.2370152083337,10.9565905143,8,0,0,0,0,,0,,0
2017,1,412,46.3989305555567,-84.2436762962956,16.1219176129,9,0,0,0,0,,0,,0
2017,1,151,46.4902366666667,-84.2983075925933,14.0208543809,9,0,0,0,0,,0,,0
2017,1,132,46.5176405555567,-84.2383866666656,12.9645539405,9,0,0,0,0,,0,,0
2017,1,231,46.348147166666,-84.213655499999,18.4505592415,10,0,0,0,0,,0,,0
2017,1,12,46.509637999999,-84.2443165,15.8965223301,10,0,0,0,0,,0,,0
2017,1,32,46.436154666667,-84.258201333333,15.8548800166,10,0,0,0,0,,0,,0
2017,1,50,46.318694333333,-84.119127333333,15.7803941593,10,0,0,0,0,,0,,0
2017,1,19,46.456257833333,-84.274979333333,14.2607078187,10,0,0,0,0,,0,,0
2017,1,43,46.530095666666,-84.186577333333,13.9499898225,10,0,0,0,0,,0,,0
2017,1,24,46.5286630555542,-84.1267590277767,18.6177090826,12,0,0,0,0,,0,,0
2017,1,14,46.450136666666,-84.263645833332,27.6205262427,20,0,0,0,0,,0,,0
2018,1,366,46.5101586904764,-84.2473654761907,12.4830503335,14,6,5412.28992537977,10566.355049165,67561.8875580107,0.586187975349432,39603.9660784163,0.762969119758383,51547.6338793502
2018,1,151,46.4899731111113,-84.2981234444447,14.0208543809,15,23,11017.1500895136,17520.953449595,154469.857097589,0.00639373264505207,987.638968001384,0.187902570128683,29025.2831560474
2018,1,22,46.5034337777773,-84.326332,15.0406207007,15,10,4907.71766346223,17469.4292903769,73815.119882261,0.0342259139486275,2526.38994119789,0.312087982558965,23036.811846403
2018,1,171,46.4612010416675,-84.2791604166662,7.10892429768,8,4,3842.23698432872,6340.3954209295,27314.1718553391,0.014108443936374,385.360462289537,0.361013623301376,9860.78814897246
2018,1,155,46.4861514583331,-84.2931145833331,17.2156889419,16,1,1324.58614211337,5298.34456845349,22803.6629993752,0.884052948702632,20159.6455158187,1,22803.6629993752
2018,1,154,46.4868448148144,-84.29732462963,9.22054492706,9,1,1088.15020746248,3264.45062238745,10033.3378752975,0.0128310394152595,128.738153744558,1,10033.3378752975
2018,1,4003,46.4437679166658,-84.2621725,12.8782208766,12,2,1624.18375454209,3847.80472814378,20916.5971351785,0.0318579550364861,666.360011048812,0.577670295728931,12082.8968527215
2018,1,34,46.4961641111107,-84.3226087777767,17.0849264646,15,2,1376.07133096089,3780.51590477843,23510.077499511,0.0160932181415656,378.352805724745,0.634735677792997,14922.684976618
2018,1,152,46.4902059374994,-84.292739375,14.5476265656,16,4,1778.25140609599,7113.00562438395,25869.3373956376,0.0213059173262814,551.169963837133,0.42624660431603,11026.7172207962
2018,1,422,46.5315401960794,-84.2261767647053,16.0112456189,17,2,865.702492852593,2526.97213086709,13860.9752459569,0.00501470437495779,69.5086932070817,0.623582098186591,8643.45602678619
2018,1,40,46.4399235294118,-84.2576482352941,15.3234342785,17,3,1347.74700096642,3017.58394956737,20652.1125933544,0.00142166877716313,29.3604636564295,0.376565249834061,7776.86793831767
2018,1,38,46.5383742592578,-84.2028635185178,9.84898174676,9,13,8906.74316605044,16927.1867367734,87722.3508655102,0.000125737104069332,11.0299543599831,0,0
2018,1,112,46.5005663095236,-84.3175474999993,17.0811833756,14,9,4344.38418600463,6454.56442826435,74207.2229352019,0.000416095588805144,30.8772981208174,0,0
2018,1,367,46.5139936111133,-84.2462622222217,10.6434890394,6,3,2981.08947456127,7302.14809025673,31729.1931479636,4.37703082017984e-05,1.38879656308076,0,0
2018,1,2,46.493670833335,-84.274465833335,2.8166927285,2,1,2786.55427326695,3940.78284554282,7848.86715908162,4.78922072948177e-06,0.0375899573012224,0,0
2018,1,44,46.4945601960794,-84.2979734313729,17.9203673876,17,7,2454.83659015398,6970.05724624441,43991.5735720825,2.78139184973916e-05,1.22357804190591,0,0
2018,1,153,46.490330333333,-84.288570500001,10.8153694246,10,4,2344.85525930787,3027.88221393137,25360.4758766308,7.07810851875264e-06,0.179504200342001,0,0
2018,1,362,46.5007475925933,-84.2563837037033,8.30113420816,9,3,2063.58426884215,4396.58922594278,17130.0899655065,6.92203289821805e-05,1.18575046290671,0,0
2018,1,4002,46.447300777778,-84.2656746666667,14.1261004503,15,5,2059.21932876719,4422.21558538409,29088.7390873647,7.11060595822307e-05,2.06838561471812,0,0
2018,1,532,46.529602666666,-84.2333085,9.28996348686,10,3,1946.09218497436,3190.45000258885,18079.1253404754,0.00049964579744367,9.03315899782592,0,0
2018,1,531,46.524468500001,-84.237175333333,10.9565905143,10,3,1839.57509440654,4123.49280345124,20155.4710297172,2.88511704555023e-05,0.581508930289311,0,0
